DATE,UNIDADE,QUANTIDADE
2023-04-25,CO de Duque de Caxias,22629.0
2023-04-25,CO de Fortaleza,26882.0
2023-04-25,CO de Goiânia,10036.0
2023-04-25,CO de Gurupi,4136.0
2023-04-25,CO de Ibirité,10895.0
2023-04-25,CO de Jardinópolis,12525.0
2023-04-25,CO de Mataripe,18693.0
2023-04-25,CO de Natal,12220.0
2023-04-25,CO de Passo Fundo,6286.0
2023-04-25,CO de Paulínia,16825.0
2023-04-25,CO de Pelotas,7862.0
2023-04-25,CO de Suape,28310.0
2023-04-25,CO de São José dos Campos,6718.0
2023-04-25,CO de São Luís,16761.0
2023-04-25,CO de Uberlândia,10917.0
2023-04-25,DAC de Aracaju,2672.0
2023-04-25,DAC de Barra de São Francisco,1654.0
2023-04-25,DAC de Bauru,3820.0
2023-04-25,DAC de Caxias do Sul,1490.0
2023-04-25,DAC de Governador Valadares,2141.0
2023-04-25,DAC de Itajaí,1587.0
2023-04-25,DAC de Itaobim,1693.0
2023-04-25,DAC de Jequié,3714.0
2023-04-25,DAC de Joinville,448.0
2023-04-25,DAC de João Pessoa,5653.0
2023-04-25,DAC de Juazeiro,2502.0
2023-04-25,DAC de Londrina,1686.0
2023-04-25,DAC de Macapá,662.0
2023-04-25,DAC de Montes Claros,1815.0
2023-04-25,DAC de Mossoró,1394.0
2023-04-25,DAC de Ponta Grossa,1478.0
2023-04-25,DAC de Pres Prudente,489.0
2023-04-25,DAC de Rio Largo,3387.0
2023-04-25,DAC de Santa Maria,1993.0
2023-04-25,DAC de Santos,2320.0
2023-04-25,DAC de Serra,4585.0
2023-04-25,DAC de Socorro,4872.0
2023-04-25,DAC de São José,2407.0
2023-04-25,DAC de São José do Rio Preto,3131.0
2023-04-25,DAC de Teresina,3195.0
2023-04-26,CO de Araucária,17058.0
2023-04-26,CO de Barueri,23051.0
2023-04-26,CO de Belém,16888.0
2023-04-26,CO de Brasília,5715.0
2023-04-26,CO de Campo Grande,9175.0
2023-04-26,CO de Canoas,16404.0
2023-04-26,CO de Capuava,16216.0
2023-04-26,CO de Cascavel,5285.0
2023-04-26,CO de Cuiabá,12353.0
2023-04-26,CO de Duque de Caxias,24079.0
2023-04-26,CO de Fortaleza,25223.0
2023-04-26,CO de Goiânia,13260.0
2023-04-26,CO de Gurupi,5296.0
2023-04-26,CO de Ibirité,15390.0
2023-04-26,CO de Jardinópolis,13238.0
2023-04-26,CO de Mataripe,14423.0
2023-04-26,CO de Natal,9464.0
2023-04-26,CO de Passo Fundo,7163.0
2023-04-26,CO de Paulínia,22363.0
2023-04-26,CO de Pelotas,4312.0
2023-04-26,CO de Suape,30143.0
2023-04-26,CO de São José dos Campos,8670.0
2023-04-26,CO de São Luís,15602.0
2023-04-26,CO de Uberlândia,9114.0
2023-04-26,DAC de Aracaju,1822.0
2023-04-26,DAC de Barra de São Francisco,2547.0
2023-04-26,DAC de Bauru,4920.0
2023-04-26,DAC de Caxias do Sul,2046.0
2023-04-26,DAC de Governador Valadares,1328.0
2023-04-26,DAC de Itajaí,1758.0
2023-04-26,DAC de Itaobim,2336.0
2023-04-26,DAC de Jequié,5105.0
2023-04-26,DAC de Joinville,1253.0
2023-04-26,DAC de João Pessoa,4233.0
2023-04-26,DAC de Juazeiro,2895.0
2023-04-26,DAC de Londrina,1481.0
2023-04-26,DAC de Macapá,1095.0
2023-04-26,DAC de Montes Claros,1873.0
2023-04-26,DAC de Mossoró,2600.0
2023-04-26,DAC de Ponta Grossa,1533.0
2023-04-26,DAC de Pres Prudente,426.0
2023-04-26,DAC de Rio Largo,5237.0
2023-04-26,DAC de Santa Maria,2482.0
2023-04-26,DAC de Santos,2597.0
2023-04-26,DAC de Serra,5016.0
2023-04-26,DAC de Socorro,4914.0
2023-04-26,DAC de São José,2230.0
2023-04-26,DAC de São José do Rio Preto,3344.0
2023-04-26,DAC de Teresina,2306.0
2023-04-27,CO de Araucária,17012.0
2023-04-27,CO de Barueri,21658.0
2023-04-27,CO de Belém,18805.0
2023-04-27,CO de Brasília,6266.0
2023-04-27,CO de Campo Grande,9940.0
2023-04-27,CO de Canoas,17904.0
2023-04-27,CO de Capuava,15072.0
2023-04-27,CO de Cascavel,5038.0
2023-04-27,CO de Cuiabá,8356.0
2023-04-27,CO de Duque de Caxias,19298.0
2023-04-27,CO de Fortaleza,20636.0
2023-04-27,CO de Goiânia,11669.0
2023-04-27,CO de Gurupi,3602.0
2023-04-27,CO de Ibirité,11615.0
2023-04-27,CO de Jardinópolis,10119.0
2023-04-27,CO de Mataripe,19595.0
2023-04-27,CO de Natal,14393.0
2023-04-27,CO de Passo Fundo,5782.0
2023-04-27,CO de Paulínia,17516.0
2023-04-27,CO de Pelotas,5936.0
2023-04-27,CO de Suape,23971.0
2023-04-27,CO de São José dos Campos,10329.0
2023-04-27,CO de São Luís,18126.0
2023-04-27,CO de Uberlândia,6749.0
2023-04-27,DAC de Aracaju,2366.0
2023-04-27,DAC de Barra de São Francisco,1150.0
2023-04-27,DAC de Bauru,5262.0
2023-04-27,DAC de Caxias do Sul,2440.0
2023-04-27,DAC de Governador Valadares,639.0
2023-04-27,DAC de Itajaí,2215.0
2023-04-27,DAC de Itaobim,1010.0
2023-04-27,DAC de Jequié,6404.0
2023-04-27,DAC de Joinville,114.0
2023-04-27,DAC de João Pessoa,7358.0
2023-04-27,DAC de Juazeiro,1904.0
2023-04-27,DAC de Londrina,1669.0
2023-04-27,DAC de Macapá,935.0
2023-04-27,DAC de Montes Claros,1251.0
2023-04-27,DAC de Mossoró,671.0
2023-04-27,DAC de Ponta Grossa,967.0
2023-04-27,DAC de Pres Prudente,454.0
2023-04-27,DAC de Rio Largo,4737.0
2023-04-27,DAC de Santa Maria,3062.0
2023-04-27,DAC de Santos,2504.0
2023-04-27,DAC de Serra,5788.0
2023-04-27,DAC de Socorro,4788.0
2023-04-27,DAC de São José,2007.0
2023-04-27,DAC de São José do Rio Preto,4648.0
2023-04-27,DAC de Teresina,3773.0
2023-04-28,CO de Araucária,14220.0
2023-04-28,CO de Barueri,20607.0
2023-04-28,CO de Belém,15929.0
2023-04-28,CO de Brasília,8454.0
2023-04-28,CO de Campo Grande,9468.0
2023-04-28,CO de Canoas,19002.0
2023-04-28,CO de Capuava,13132.0
2023-04-28,CO de Cascavel,1840.0
2023-04-28,CO de Cuiabá,9990.0
2023-04-28,CO de Duque de Caxias,23173.0
2023-04-28,CO de Fortaleza,19111.0
2023-04-28,CO de Goiânia,9499.0
2023-04-28,CO de Gurupi,3966.0
2023-04-28,CO de Ibirité,8617.0
2023-04-28,CO de Jardinópolis,13704.0
2023-04-28,CO de Mataripe,18576.0
2023-04-28,CO de Natal,9674.0
2023-04-28,CO de Passo Fundo,6836.0
2023-04-28,CO de Paulínia,15554.0
2023-04-28,CO de Pelotas,10240.0
2023-04-28,CO de Suape,27558.0
2023-04-28,CO de São José dos Campos,8760.0
2023-04-28,CO de São Luís,20995.0
2023-04-28,CO de Uberlândia,9428.0
2023-04-28,DAC de Aracaju,1645.0
2023-04-28,DAC de Barra de São Francisco,2735.0
2023-04-28,DAC de Bauru,4616.0
2023-04-28,DAC de Caxias do Sul,2308.0
2023-04-28,DAC de Governador Valadares,762.0
2023-04-28,DAC de Itajaí,1869.0
2023-04-28,DAC de Itaobim,1710.0
2023-04-28,DAC de Jequié,5869.0
2023-04-28,DAC de Joinville,930.0
2023-04-28,DAC de João Pessoa,4952.0
2023-04-28,DAC de Juazeiro,2912.0
2023-04-28,DAC de Londrina,3430.0
2023-04-28,DAC de Macapá,1230.0
2023-04-28,DAC de Montes Claros,1472.0
2023-04-28,DAC de Mossoró,1471.0
2023-04-28,DAC de Ponta Grossa,1765.0
2023-04-28,DAC de Pres Prudente,492.0
2023-04-28,DAC de Rio Largo,3565.0
2023-04-28,DAC de Santa Maria,3390.0
2023-04-28,DAC de Santos,3370.0
2023-04-28,DAC de Serra,4677.0
2023-04-28,DAC de Socorro,5266.0
2023-04-28,DAC de São José,3181.0
2023-04-28,DAC de São José do Rio Preto,1414.0
2023-04-28,DAC de Teresina,3467.0
2023-04-29,CO de Araucária,11735.0
2023-04-29,CO de Barueri,19373.0
2023-04-29,CO de Belém,16425.0
2023-04-29,CO de Brasília,3290.0
2023-04-29,CO de Campo Grande,8144.0
2023-04-29,CO de Canoas,16887.0
2023-04-29,CO de Capuava,19694.0
2023-04-29,CO de Cascavel,5333.0
2023-04-29,CO de Cuiabá,4544.0
2023-04-29,CO de Duque de Caxias,27549.0
2023-04-29,CO de Fortaleza,19907.0
2023-04-29,CO de Goiânia,7995.0
2023-04-29,CO de Gurupi,3837.0
2023-04-29,CO de Ibirité,2158.0
2023-04-29,CO de Jardinópolis,8143.0
2023-04-29,CO de Mataripe,24842.0
2023-04-29,CO de Natal,11127.0
2023-04-29,CO de Passo Fundo,5862.0
2023-04-29,CO de Paulínia,12712.0
2023-04-29,CO de Pelotas,3529.0
2023-04-29,CO de Suape,25296.0
2023-04-29,CO de São José dos Campos,4573.0
2023-04-29,CO de São Luís,13999.0
2023-04-29,CO de Uberlândia,2813.0
2023-04-29,DAC de Aracaju,3279.0
2023-04-29,DAC de Barra de São Francisco,1576.0
2023-04-29,DAC de Bauru,4308.0
2023-04-29,DAC de Caxias do Sul,1639.0
2023-04-29,DAC de Governador Valadares,822.0
2023-04-29,DAC de Itaobim,979.0
2023-04-29,DAC de Jequié,2298.0
2023-04-29,DAC de Joinville,346.0
2023-04-29,DAC de João Pessoa,5456.0
2023-04-29,DAC de Juazeiro,644.0
2023-04-29,DAC de Londrina,1283.0
2023-04-29,DAC de Macapá,1734.0
2023-04-29,DAC de Montes Claros,869.0
2023-04-29,DAC de Mossoró,266.0
2023-04-29,DAC de Ponta Grossa,991.0
2023-04-29,DAC de Rio Largo,5067.0
2023-04-29,DAC de Santa Maria,961.0
2023-04-29,DAC de Santos,2477.0
2023-04-29,DAC de Serra,2044.0
2023-04-29,DAC de Socorro,2900.0
2023-04-29,DAC de São José,1041.0
2023-04-29,DAC de São José do Rio Preto,4398.0
2023-04-29,DAC de Teresina,2748.0
2023-04-30,CO de Goiânia,82.0
2023-05-02,CO de Araucária,10051.0
2023-05-02,CO de Barueri,17436.0
2023-05-02,CO de Belém,14975.0
2023-05-02,CO de Brasília,6949.0
2023-05-02,CO de Campo Grande,9494.0
2023-05-02,CO de Canoas,14058.0
2023-05-02,CO de Capuava,14599.0
2023-05-02,CO de Cascavel,3114.0
2023-05-02,CO de Cuiabá,7383.0
2023-05-02,CO de Duque de Caxias,20081.0
2023-05-02,CO de Fortaleza,19575.0
2023-05-02,CO de Goiânia,8200.0
2023-05-02,CO de Gurupi,4342.0
2023-05-02,CO de Ibirité,23524.0
2023-05-02,CO de Jardinópolis,7977.0
2023-05-02,CO de Mataripe,15756.0
2023-05-02,CO de Natal,10176.0
2023-05-02,CO de Passo Fundo,6739.0
2023-05-02,CO de Paulínia,12705.0
2023-05-02,CO de Pelotas,1502.0
2023-05-02,CO de Suape,22169.0
2023-05-02,CO de São José dos Campos,9156.0
2023-05-02,CO de São Luís,13897.0
2023-05-02,CO de Uberlândia,11851.0
2023-05-02,DAC de Aracaju,520.0
2023-05-02,DAC de Barra de São Francisco,1937.0
2023-05-02,DAC de Bauru,1445.0
2023-05-02,DAC de Caxias do Sul,1546.0
2023-05-02,DAC de Governador Valadares,2244.0
2023-05-02,DAC de Itajaí,1124.0
2023-05-02,DAC de Itaobim,1525.0
2023-05-02,DAC de Jequié,5096.0
2023-05-02,DAC de Joinville,2768.0
2023-05-02,DAC de João Pessoa,5057.0
2023-05-02,DAC de Juazeiro,1254.0
2023-05-02,DAC de Londrina,1986.0
2023-05-02,DAC de Macapá,989.0
2023-05-02,DAC de Montes Claros,2566.0
2023-05-02,DAC de Mossoró,1982.0
2023-05-02,DAC de Ponta Grossa,1541.0
2023-05-02,DAC de Pres Prudente,411.0
2023-05-02,DAC de Rio Largo,4168.0
2023-05-02,DAC de Santa Maria,884.0
2023-05-02,DAC de Santos,989.0
2023-05-02,DAC de Serra,3351.0
2023-05-02,DAC de Socorro,4360.0
2023-05-02,DAC de São José,1213.0
2023-05-02,DAC de São José do Rio Preto,2257.0
2023-05-02,DAC de Teresina,2936.0
2023-05-03,CO de Araucária,12457.0
2023-05-03,CO de Barueri,16716.0
2023-05-03,CO de Belém,16503.0
2023-05-03,CO de Brasília,4382.0
2023-05-03,CO de Campo Grande,8466.0
2023-05-03,CO de Canoas,15814.0
2023-05-03,CO de Capuava,14746.0
2023-05-03,CO de Cascavel,4826.0
2023-05-03,CO de Cuiabá,7057.0
2023-05-03,CO de Duque de Caxias,19422.0
2023-05-03,CO de Fortaleza,19642.0
2023-05-03,CO de Goiânia,5257.0
2023-05-03,CO de Gurupi,3072.0
2023-05-03,CO de Ibirité,13103.0
2023-05-03,CO de Jardinópolis,9041.0
2023-05-03,CO de Mataripe,14382.0
2023-05-03,CO de Natal,10270.0
2023-05-03,CO de Passo Fundo,6017.0
2023-05-03,CO de Paulínia,15337.0
2023-05-03,CO de Pelotas,4674.0
2023-05-03,CO de Suape,16007.0
2023-05-03,CO de São José dos Campos,6068.0
2023-05-03,CO de São Luís,12589.0
2023-05-03,CO de Uberlândia,6122.0
2023-05-03,DAC de Aracaju,1953.0
2023-05-03,DAC de Barra de São Francisco,2176.0
2023-05-03,DAC de Bauru,1291.0
2023-05-03,DAC de Caxias do Sul,2779.0
2023-05-03,DAC de Governador Valadares,1215.0
2023-05-03,DAC de Itajaí,1054.0
2023-05-03,DAC de Itaobim,1974.0
2023-05-03,DAC de Jequié,4646.0
2023-05-03,DAC de Joinville,654.0
2023-05-03,DAC de João Pessoa,5557.0
2023-05-03,DAC de Juazeiro,2171.0
2023-05-03,DAC de Londrina,2002.0
2023-05-03,DAC de Macapá,915.0
2023-05-03,DAC de Montes Claros,2677.0
2023-05-03,DAC de Mossoró,1036.0
2023-05-03,DAC de Ponta Grossa,1357.0
2023-05-03,DAC de Pres Prudente,491.0
2023-05-03,DAC de Rio Largo,3113.0
2023-05-03,DAC de Santa Maria,1472.0
2023-05-03,DAC de Santos,1607.0
2023-05-03,DAC de Serra,4587.0
2023-05-03,DAC de Socorro,2810.0
2023-05-03,DAC de São José,3021.0
2023-05-03,DAC de São José do Rio Preto,3902.0
2023-05-03,DAC de Teresina,1748.0
2023-05-04,CO de Araucária,8531.0
2023-05-04,CO de Barueri,16040.0
2023-05-04,CO de Belém,12806.0
2023-05-04,CO de Brasília,5391.0
2023-05-04,CO de Campo Grande,5728.0
2023-05-04,CO de Canoas,13948.0
2023-05-04,CO de Capuava,15150.0
2023-05-04,CO de Cascavel,2982.0
2023-05-04,CO de Cuiabá,8365.0
2023-05-04,CO de Duque de Caxias,21426.0
2023-05-04,CO de Fortaleza,13164.0
2023-05-04,CO de Goiânia,11413.0
2023-05-04,CO de Gurupi,3242.0
2023-05-04,CO de Ibirité,12050.0
2023-05-04,CO de Jardinópolis,5705.0
2023-05-04,CO de Mataripe,18937.0
2023-05-04,CO de Natal,10583.0
2023-05-04,CO de Passo Fundo,7462.0
2023-05-04,CO de Paulínia,18150.0
2023-05-04,CO de Pelotas,2728.0
2023-05-04,CO de Suape,18703.0
2023-05-04,CO de São José dos Campos,3635.0
2023-05-04,CO de São Luís,12852.0
2023-05-04,CO de Uberlândia,11979.0
2023-05-04,DAC de Aracaju,1634.0
2023-05-04,DAC de Barra de São Francisco,5309.0
2023-05-04,DAC de Bauru,5095.0
2023-05-04,DAC de Caxias do Sul,1980.0
2023-05-04,DAC de Governador Valadares,1468.0
2023-05-04,DAC de Itajaí,1436.0
2023-05-04,DAC de Itaobim,2466.0
2023-05-04,DAC de Jequié,3497.0
2023-05-04,DAC de Joinville,1278.0
2023-05-04,DAC de João Pessoa,4806.0
2023-05-04,DAC de Juazeiro,1229.0
2023-05-04,DAC de Londrina,2262.0
2023-05-04,DAC de Macapá,1758.0
2023-05-04,DAC de Montes Claros,3062.0
2023-05-04,DAC de Mossoró,836.0
2023-05-04,DAC de Ponta Grossa,1095.0
2023-05-04,DAC de Pres Prudente,489.0
2023-05-04,DAC de Rio Largo,2864.0
2023-05-04,DAC de Santa Maria,1045.0
2023-05-04,DAC de Santos,2581.0
2023-05-04,DAC de Serra,3282.0
2023-05-04,DAC de Socorro,4491.0
2023-05-04,DAC de São José,2481.0
2023-05-04,DAC de São José do Rio Preto,2125.0
2023-05-04,DAC de Teresina,2148.0
2023-05-05,CO de Araucária,12319.0
2023-05-05,CO de Barueri,19274.0
2023-05-05,CO de Belém,12941.0
2023-05-05,CO de Brasília,6098.0
2023-05-05,CO de Campo Grande,9847.0
2023-05-05,CO de Canoas,18387.0
2023-05-05,CO de Capuava,15099.0
2023-05-05,CO de Cascavel,4844.0
2023-05-05,CO de Cuiabá,7058.0
2023-05-05,CO de Duque de Caxias,18428.0
2023-05-05,CO de Fortaleza,15942.0
2023-05-05,CO de Goiânia,9949.0
2023-05-05,CO de Gurupi,5321.0
2023-05-05,CO de Ibirité,14471.0
2023-05-05,CO de Jardinópolis,8285.0
2023-05-05,CO de Mataripe,14729.0
2023-05-05,CO de Natal,9171.0
2023-05-05,CO de Passo Fundo,6693.0
2023-05-05,CO de Paulínia,10452.0
2023-05-05,CO de Pelotas,5180.0
2023-05-05,CO de Suape,17036.0
2023-05-05,CO de São José dos Campos,6860.0
2023-05-05,CO de São Luís,8962.0
2023-05-05,CO de Uberlândia,9734.0
2023-05-05,DAC de Aracaju,2074.0
2023-05-05,DAC de Barra de São Francisco,928.0
2023-05-05,DAC de Bauru,1738.0
2023-05-05,DAC de Caxias do Sul,1562.0
2023-05-05,DAC de Governador Valadares,1339.0
2023-05-05,DAC de Itajaí,1070.0
2023-05-05,DAC de Itaobim,2470.0
2023-05-05,DAC de Jequié,3292.0
2023-05-05,DAC de Joinville,1029.0
2023-05-05,DAC de João Pessoa,5274.0
2023-05-05,DAC de Juazeiro,1491.0
2023-05-05,DAC de Londrina,3316.0
2023-05-05,DAC de Macapá,1720.0
2023-05-05,DAC de Montes Claros,1866.0
2023-05-05,DAC de Mossoró,2386.0
2023-05-05,DAC de Ponta Grossa,1343.0
2023-05-05,DAC de Pres Prudente,430.0
2023-05-05,DAC de Rio Largo,2569.0
2023-05-05,DAC de Santa Maria,3337.0
2023-05-05,DAC de Santos,3102.0
2023-05-05,DAC de Serra,4172.0
2023-05-05,DAC de Socorro,4815.0
2023-05-05,DAC de São José,1978.0
2023-05-05,DAC de São José do Rio Preto,3801.0
2023-05-05,DAC de Teresina,2588.0
2023-05-06,CO de Araucária,8762.0
2023-05-06,CO de Barueri,16756.0
2023-05-06,CO de Belém,11512.0
2023-05-06,CO de Brasília,2209.0
2023-05-06,CO de Campo Grande,4079.0
2023-05-06,CO de Canoas,8138.0
2023-05-06,CO de Capuava,17307.0
2023-05-06,CO de Cascavel,3095.0
2023-05-06,CO de Cuiabá,5122.0
2023-05-06,CO de Duque de Caxias,17106.0
2023-05-06,CO de Fortaleza,17333.0
2023-05-06,CO de Goiânia,5782.0
2023-05-06,CO de Gurupi,2312.0
2023-05-06,CO de Ibirité,7336.0
2023-05-06,CO de Jardinópolis,4010.0
2023-05-06,CO de Mataripe,9153.0
2023-05-06,CO de Natal,8643.0
2023-05-06,CO de Passo Fundo,906.0
2023-05-06,CO de Paulínia,9426.0
2023-05-06,CO de Pelotas,656.0
2023-05-06,CO de Suape,17922.0
2023-05-06,CO de São José dos Campos,3458.0
2023-05-06,CO de São Luís,12215.0
2023-05-06,CO de Uberlândia,4430.0
2023-05-06,DAC de Aracaju,1303.0
2023-05-06,DAC de Barra de São Francisco,1120.0
2023-05-06,DAC de Bauru,3030.0
2023-05-06,DAC de Caxias do Sul,786.0
2023-05-06,DAC de Governador Valadares,1448.0
2023-05-06,DAC de Itajaí,465.0
2023-05-06,DAC de Itaobim,1080.0
2023-05-06,DAC de Jequié,2415.0
2023-05-06,DAC de Joinville,926.0
2023-05-06,DAC de João Pessoa,4180.0
2023-05-06,DAC de Juazeiro,571.0
2023-05-06,DAC de Londrina,2166.0
2023-05-06,DAC de Macapá,535.0
2023-05-06,DAC de Montes Claros,2677.0
2023-05-06,DAC de Mossoró,633.0
2023-05-06,DAC de Ponta Grossa,589.0
2023-05-06,DAC de Rio Largo,2782.0
2023-05-06,DAC de Santa Maria,602.0
2023-05-06,DAC de Santos,1791.0
2023-05-06,DAC de Serra,964.0
2023-05-06,DAC de Socorro,2663.0
2023-05-06,DAC de São José,584.0
2023-05-06,DAC de São José do Rio Preto,1216.0
2023-05-06,DAC de Teresina,125.0
2023-05-07,CO de Goiânia,1064.0
2023-05-08,CO de Araucária,10306.0
2023-05-08,CO de Barueri,18350.0
2023-05-08,CO de Belém,16605.0
2023-05-08,CO de Brasília,6066.0
2023-05-08,CO de Campo Grande,7850.0
2023-05-08,CO de Canoas,13088.0
2023-05-08,CO de Capuava,14330.0
2023-05-08,CO de Cascavel,3822.0
2023-05-08,CO de Cuiabá,4699.0
2023-05-08,CO de Duque de Caxias,21665.0
2023-05-08,CO de Fortaleza,18083.0
2023-05-08,CO de Goiânia,8262.0
2023-05-08,CO de Gurupi,5085.0
2023-05-08,CO de Ibirité,13175.0
2023-05-08,CO de Jardinópolis,5796.0
2023-05-08,CO de Mataripe,16897.0
2023-05-08,CO de Natal,16070.0
2023-05-08,CO de Passo Fundo,6977.0
2023-05-08,CO de Paulínia,16304.0
2023-05-08,CO de Pelotas,4542.0
2023-05-08,CO de Suape,13648.0
2023-05-08,CO de São José dos Campos,8527.0
2023-05-08,CO de São Luís,10412.0
2023-05-08,CO de Uberlândia,8778.0
2023-05-08,DAC de Aracaju,1261.0
2023-05-08,DAC de Barra de São Francisco,2442.0
2023-05-08,DAC de Bauru,4916.0
2023-05-08,DAC de Caxias do Sul,3449.0
2023-05-08,DAC de Governador Valadares,1345.0
2023-05-08,DAC de Itajaí,1331.0
2023-05-08,DAC de Itaobim,2210.0
2023-05-08,DAC de Jequié,6255.0
2023-05-08,DAC de Joinville,2059.0
2023-05-08,DAC de João Pessoa,3642.0
2023-05-08,DAC de Juazeiro,2297.0
2023-05-08,DAC de Londrina,1103.0
2023-05-08,DAC de Macapá,788.0
2023-05-08,DAC de Montes Claros,1950.0
2023-05-08,DAC de Mossoró,2583.0
2023-05-08,DAC de Ponta Grossa,2372.0
2023-05-08,DAC de Pres Prudente,492.0
2023-05-08,DAC de Rio Largo,2559.0
2023-05-08,DAC de Santa Maria,1809.0
2023-05-08,DAC de Santos,3040.0
2023-05-08,DAC de Serra,4602.0
2023-05-08,DAC de Socorro,5157.0
2023-05-08,DAC de São José,1876.0
2023-05-08,DAC de São José do Rio Preto,3133.0
2023-05-08,DAC de Teresina,4236.0
2023-05-09,CO de Araucária,9638.0
2023-05-09,CO de Barueri,17214.0
2023-05-09,CO de Belém,15615.0
2023-05-09,CO de Brasília,6194.0
2023-05-09,CO de Campo Grande,10361.0
2023-05-09,CO de Canoas,17696.0
2023-05-09,CO de Capuava,15900.0
2023-05-09,CO de Cascavel,3061.0
2023-05-09,CO de Cuiabá,11384.0
2023-05-09,CO de Duque de Caxias,20388.0
2023-05-09,CO de Fortaleza,14275.0
2023-05-09,CO de Goiânia,9586.0
2023-05-09,CO de Gurupi,4437.0
2023-05-09,CO de Ibirité,13064.0
2023-05-09,CO de Jardinópolis,7660.0
2023-05-09,CO de Mataripe,15835.0
2023-05-09,CO de Natal,10792.0
2023-05-09,CO de Passo Fundo,6243.0
2023-05-09,CO de Paulínia,16470.0
2023-05-09,CO de Pelotas,4610.0
2023-05-09,CO de Suape,17654.0
2023-05-09,CO de São José dos Campos,7844.0
2023-05-09,CO de São Luís,10241.0
2023-05-09,CO de Uberlândia,7952.0
2023-05-09,DAC de Aracaju,1988.0
2023-05-09,DAC de Barra de São Francisco,1438.0
2023-05-09,DAC de Bauru,4319.0
2023-05-09,DAC de Caxias do Sul,2403.0
2023-05-09,DAC de Governador Valadares,1745.0
2023-05-09,DAC de Itajaí,862.0
2023-05-09,DAC de Itaobim,1602.0
2023-05-09,DAC de Jequié,2402.0
2023-05-09,DAC de Joinville,802.0
2023-05-09,DAC de João Pessoa,5091.0
2023-05-09,DAC de Juazeiro,316.0
2023-05-09,DAC de Londrina,4232.0
2023-05-09,DAC de Macapá,1243.0
2023-05-09,DAC de Montes Claros,2248.0
2023-05-09,DAC de Mossoró,690.0
2023-05-09,DAC de Ponta Grossa,1917.0
2023-05-09,DAC de Pres Prudente,471.0
2023-05-09,DAC de Rio Largo,2100.0
2023-05-09,DAC de Santa Maria,1515.0
2023-05-09,DAC de Santos,2893.0
2023-05-09,DAC de Serra,1734.0
2023-05-09,DAC de Socorro,5313.0
2023-05-09,DAC de São José,3120.0
2023-05-09,DAC de São José do Rio Preto,3268.0
2023-05-09,DAC de Teresina,2706.0
2023-05-10,CO de Araucária,8632.0
2023-05-10,CO de Barueri,17874.0
2023-05-10,CO de Belém,11633.0
2023-05-10,CO de Brasília,4084.0
2023-05-10,CO de Campo Grande,5725.0
2023-05-10,CO de Canoas,18367.0
2023-05-10,CO de Capuava,20962.0
2023-05-10,CO de Cascavel,5046.0
2023-05-10,CO de Cuiabá,5796.0
2023-05-10,CO de Duque de Caxias,18733.0
2023-05-10,CO de Fortaleza,17301.0
2023-05-10,CO de Goiânia,8899.0
2023-05-10,CO de Gurupi,4091.0
