DATE,UNIDADE,QUANTIDADE,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,QUANTIDADE_LAG_1,QUANTIDADE_LAG_2,QUANTIDADE_MA_3
2023-05-13,CO de Suape,10083.0,13,5,2,5,2,2023,14844.0,15041.0,16688.333
2023-05-15,CO de Suape,17426.0,15,0,3,5,2,2023,10083.0,14844.0,13322.667
2023-05-16,CO de Suape,8027.0,16,1,3,5,2,2023,17426.0,10083.0,14117.667
2023-05-17,CO de Suape,18018.0,17,2,3,5,2,2023,8027.0,17426.0,11845.333
2023-05-18,CO de Suape,16554.0,18,3,3,5,2,2023,18018.0,8027.0,14490.333
2023-05-19,CO de Suape,16844.0,19,4,3,5,2,2023,16554.0,18018.0,14199.667
2023-05-20,CO de Suape,12604.0,20,5,3,5,2,2023,16844.0,16554.0,17138.667
2023-05-22,CO de Suape,15572.0,22,0,4,5,2,2023,12604.0,16844.0,15334.0
2023-05-23,CO de Suape,25560.0,23,1,4,5,2,2023,15572.0,12604.0,15006.667
2023-05-24,CO de Suape,15957.0,24,2,4,5,2,2023,25560.0,15572.0,17912.0
2023-05-25,CO de Suape,14083.0,25,3,4,5,2,2023,15957.0,25560.0,19029.667
2023-05-26,CO de Suape,17195.0,26,4,4,5,2,2023,14083.0,15957.0,18533.333
2023-05-27,CO de Suape,12295.0,27,5,4,5,2,2023,17195.0,14083.0,15745.0
2023-05-29,CO de Suape,21752.0,29,0,5,5,2,2023,12295.0,17195.0,14524.333
2023-05-30,CO de Suape,17026.0,30,1,5,5,2,2023,21752.0,12295.0,17080.667
2023-05-31,CO de Suape,19421.0,31,2,5,5,2,2023,17026.0,21752.0,17024.333
2023-06-01,CO de Suape,14581.0,1,3,1,6,2,2023,19421.0,17026.0,19399.667
2023-06-02,CO de Suape,20582.0,2,4,1,6,2,2023,14581.0,19421.0,17009.333
2023-06-03,CO de Suape,17763.0,3,5,1,6,2,2023,20582.0,14581.0,18194.667
2023-06-05,CO de Suape,15844.0,5,0,1,6,2,2023,17763.0,20582.0,17642.0
2023-06-06,CO de Suape,16455.0,6,1,1,6,2,2023,15844.0,17763.0,18063.0
2023-06-07,CO de Suape,19200.0,7,2,1,6,2,2023,16455.0,15844.0,16687.333
2023-06-08,CO de Suape,16849.0,8,3,2,6,2,2023,19200.0,16455.0,17166.333
2023-06-09,CO de Suape,16202.0,9,4,2,6,2,2023,16849.0,19200.0,17501.333
2023-06-10,CO de Suape,18487.0,10,5,2,6,2,2023,16202.0,16849.0,17417.0
2023-06-12,CO de Suape,17385.0,12,0,2,6,2,2023,18487.0,16202.0,17179.333
2023-06-13,CO de Suape,11966.0,13,1,2,6,2,2023,17385.0,18487.0,17358.0
2023-06-14,CO de Suape,20621.0,14,2,2,6,2,2023,11966.0,17385.0,15946.0
2023-06-15,CO de Suape,22943.0,15,3,3,6,2,2023,20621.0,11966.0,16657.333
2023-06-16,CO de Suape,18273.0,16,4,3,6,2,2023,22943.0,20621.0,18510.0
2023-06-17,CO de Suape,15551.0,17,5,3,6,2,2023,18273.0,22943.0,20612.333
2023-06-19,CO de Suape,15752.0,19,0,3,6,2,2023,15551.0,18273.0,18922.333
2023-06-20,CO de Suape,18318.0,20,1,3,6,2,2023,15752.0,15551.0,16525.333
2023-06-21,CO de Suape,21347.0,21,2,3,6,2,2023,18318.0,15752.0,16540.333
2023-06-22,CO de Suape,21877.0,22,3,4,6,2,2023,21347.0,18318.0,18472.333
2023-06-23,CO de Suape,17738.0,23,4,4,6,2,2023,21877.0,21347.0,20514.0
2023-06-26,CO de Suape,21097.0,26,0,4,6,2,2023,17738.0,21877.0,20320.667
2023-06-27,CO de Suape,21747.0,27,1,4,6,2,2023,21097.0,17738.0,20237.333
2023-06-28,CO de Suape,13118.0,28,2,4,6,2,2023,21747.0,21097.0,20194.0
2023-06-29,CO de Suape,17911.0,29,3,5,6,2,2023,13118.0,21747.0,18654.0
2023-06-30,CO de Suape,22377.0,30,4,5,6,2,2023,17911.0,13118.0,17592.0
2023-07-01,CO de Suape,317.0,1,5,1,7,3,2023,22377.0,17911.0,17802.0
2023-07-02,CO de Suape,16198.0,2,6,1,7,3,2023,317.0,22377.0,13535.0
2023-07-03,CO de Suape,29243.0,3,0,1,7,3,2023,16198.0,317.0,12964.0
2023-07-04,CO de Suape,28675.0,4,1,1,7,3,2023,29243.0,16198.0,15252.667
2023-07-05,CO de Suape,31510.0,5,2,1,7,3,2023,28675.0,29243.0,24705.333
2023-07-06,CO de Suape,28315.0,6,3,1,7,3,2023,31510.0,28675.0,29809.333
2023-07-07,CO de Suape,26583.0,7,4,1,7,3,2023,28315.0,31510.0,29500.0
2023-07-17,CO de Suape,27030.0,17,0,3,7,3,2023,26583.0,28315.0,28802.667
2023-07-18,CO de Suape,27863.0,18,1,3,7,3,2023,27030.0,26583.0,27309.333
2023-07-19,CO de Suape,24389.0,19,2,3,7,3,2023,27863.0,27030.0,27158.667
2023-07-20,CO de Suape,16415.0,20,3,3,7,3,2023,24389.0,27863.0,26427.333
2023-07-21,CO de Suape,26661.0,21,4,3,7,3,2023,16415.0,24389.0,22889.0
2023-07-22,CO de Suape,18307.0,22,5,4,7,3,2023,26661.0,16415.0,22488.333
2023-07-24,CO de Suape,28026.0,24,0,4,7,3,2023,18307.0,26661.0,20461.0
2023-07-25,CO de Suape,21749.0,25,1,4,7,3,2023,28026.0,18307.0,24331.333
2023-07-26,CO de Suape,24733.0,26,2,4,7,3,2023,21749.0,28026.0,22694.0
2023-07-27,CO de Suape,20908.0,27,3,4,7,3,2023,24733.0,21749.0,24836.0
2023-07-28,CO de Suape,28037.0,28,4,4,7,3,2023,20908.0,24733.0,22463.333
2023-07-29,CO de Suape,16312.0,29,5,5,7,3,2023,28037.0,20908.0,24559.333
2023-07-31,CO de Suape,32656.0,31,0,5,7,3,2023,16312.0,28037.0,21752.333
2023-08-01,CO de Suape,18108.0,1,1,1,8,3,2023,32656.0,16312.0,25668.333
2023-08-02,CO de Suape,16304.0,2,2,1,8,3,2023,18108.0,32656.0,22358.667
2023-08-03,CO de Suape,12870.0,3,3,1,8,3,2023,16304.0,18108.0,22356.0
2023-08-04,CO de Suape,21181.0,4,4,1,8,3,2023,12870.0,16304.0,15760.667
2023-08-05,CO de Suape,9888.0,5,5,1,8,3,2023,21181.0,12870.0,16785.0
2023-08-07,CO de Suape,19075.0,7,0,1,8,3,2023,9888.0,21181.0,14646.333
2023-08-08,CO de Suape,24012.0,8,1,2,8,3,2023,19075.0,9888.0,16714.667
2023-08-09,CO de Suape,14924.0,9,2,2,8,3,2023,24012.0,19075.0,17658.333
2023-08-10,CO de Suape,20242.0,10,3,2,8,3,2023,14924.0,24012.0,19337.0
2023-08-11,CO de Suape,18497.0,11,4,2,8,3,2023,20242.0,14924.0,19726.0
2023-08-12,CO de Suape,14149.0,12,5,2,8,3,2023,18497.0,20242.0,17887.667
2023-08-14,CO de Suape,17770.0,14,0,2,8,3,2023,14149.0,18497.0,17629.333
2023-08-15,CO de Suape,19227.0,15,1,3,8,3,2023,17770.0,14149.0,16805.333
2023-08-16,CO de Suape,18054.0,16,2,3,8,3,2023,19227.0,17770.0,17048.667
2023-08-17,CO de Suape,18343.0,17,3,3,8,3,2023,18054.0,19227.0,18350.333
2023-08-18,CO de Suape,18541.0,18,4,3,8,3,2023,18343.0,18054.0,18541.333
2023-08-19,CO de Suape,13247.0,19,5,3,8,3,2023,18541.0,18343.0,18312.667
2023-08-21,CO de Suape,20628.0,21,0,3,8,3,2023,13247.0,18541.0,16710.333
2023-08-22,CO de Suape,22239.0,22,1,4,8,3,2023,20628.0,13247.0,17472.0
2023-08-23,CO de Suape,14630.0,23,2,4,8,3,2023,22239.0,20628.0,18704.667
2023-08-24,CO de Suape,19277.0,24,3,4,8,3,2023,14630.0,22239.0,19165.667
2023-08-25,CO de Suape,18277.0,25,4,4,8,3,2023,19277.0,14630.0,18715.333
2023-08-26,CO de Suape,15339.0,26,5,4,8,3,2023,18277.0,19277.0,17394.667
2023-08-28,CO de Suape,18195.0,28,0,4,8,3,2023,15339.0,18277.0,17631.0
2023-08-29,CO de Suape,16405.0,29,1,5,8,3,2023,18195.0,15339.0,17270.333
2023-08-30,CO de Suape,20134.0,30,2,5,8,3,2023,16405.0,18195.0,16646.333
2023-08-31,CO de Suape,20498.0,31,3,5,8,3,2023,20134.0,16405.0,18244.667
2023-09-01,CO de Suape,13502.0,1,4,1,9,3,2023,20498.0,20134.0,19012.333
2023-09-02,CO de Suape,15169.0,2,5,1,9,3,2023,13502.0,20498.0,18044.667
2023-09-04,CO de Suape,12078.0,4,0,1,9,3,2023,15169.0,13502.0,16389.667
2023-09-05,CO de Suape,21125.0,5,1,1,9,3,2023,12078.0,15169.0,13583.0
2023-09-06,CO de Suape,24639.0,6,2,1,9,3,2023,21125.0,12078.0,16124.0
2023-09-07,CO de Suape,131.0,7,3,1,9,3,2023,24639.0,21125.0,19280.667
2023-09-08,CO de Suape,18222.0,8,4,2,9,3,2023,131.0,24639.0,15298.333
2023-09-09,CO de Suape,22871.0,9,5,2,9,3,2023,18222.0,131.0,14330.667
2023-09-11,CO de Suape,22053.0,11,0,2,9,3,2023,22871.0,18222.0,13741.333
2023-09-12,CO de Suape,18898.0,12,1,2,9,3,2023,22053.0,22871.0,21048.667
2023-09-13,CO de Suape,19088.0,13,2,2,9,3,2023,18898.0,22053.0,21274.0
2023-09-14,CO de Suape,17127.0,14,3,2,9,3,2023,19088.0,18898.0,20013.0
2023-09-15,CO de Suape,14259.0,15,4,3,9,3,2023,17127.0,19088.0,18371.0
2023-09-16,CO de Suape,15539.0,16,5,3,9,3,2023,14259.0,17127.0,16824.667
2023-09-18,CO de Suape,16529.0,18,0,3,9,3,2023,15539.0,14259.0,15641.667
2023-09-19,CO de Suape,20167.0,19,1,3,9,3,2023,16529.0,15539.0,15442.333
2023-09-20,CO de Suape,13272.0,20,2,3,9,3,2023,20167.0,16529.0,17411.667
2023-09-21,CO de Suape,19651.0,21,3,3,9,3,2023,13272.0,20167.0,16656.0
2023-09-22,CO de Suape,13833.0,22,4,4,9,3,2023,19651.0,13272.0,17696.667
2023-09-23,CO de Suape,10936.0,23,5,4,9,3,2023,13833.0,19651.0,15585.333
2023-09-25,CO de Suape,16666.0,25,0,4,9,3,2023,10936.0,13833.0,14806.667
2023-09-26,CO de Suape,15740.0,26,1,4,9,3,2023,16666.0,10936.0,13811.667
2023-09-27,CO de Suape,18865.0,27,2,4,9,3,2023,15740.0,16666.0,14447.333
2023-09-28,CO de Suape,16643.0,28,3,4,9,3,2023,18865.0,15740.0,17090.333
2023-09-29,CO de Suape,14625.0,29,4,5,9,3,2023,16643.0,18865.0,17082.667
2023-09-30,CO de Suape,15494.0,30,5,5,9,3,2023,14625.0,16643.0,16711.0
2023-10-02,CO de Suape,20385.0,2,0,1,10,4,2023,15494.0,14625.0,15587.333
2023-10-03,CO de Suape,16082.0,3,1,1,10,4,2023,20385.0,15494.0,16834.667
2023-10-04,CO de Suape,17153.0,4,2,1,10,4,2023,16082.0,20385.0,17320.333
2023-10-05,CO de Suape,19775.0,5,3,1,10,4,2023,17153.0,16082.0,17873.333
2023-10-06,CO de Suape,13389.0,6,4,1,10,4,2023,19775.0,17153.0,17670.0
2023-10-07,CO de Suape,17250.0,7,5,1,10,4,2023,13389.0,19775.0,16772.333
2023-10-09,CO de Suape,14797.0,9,0,2,10,4,2023,17250.0,13389.0,16804.667
2023-10-10,CO de Suape,17484.0,10,1,2,10,4,2023,14797.0,17250.0,15145.333
2023-10-11,CO de Suape,20836.0,11,2,2,10,4,2023,17484.0,14797.0,16510.333
2023-10-12,CO de Suape,120.0,12,3,2,10,4,2023,20836.0,17484.0,17705.667
2023-10-13,CO de Suape,17110.0,13,4,2,10,4,2023,120.0,20836.0,12813.333
2023-10-14,CO de Suape,16425.0,14,5,2,10,4,2023,17110.0,120.0,12688.667
2023-10-16,CO de Suape,16535.0,16,0,3,10,4,2023,16425.0,17110.0,11218.333
2023-10-17,CO de Suape,13523.0,17,1,3,10,4,2023,16535.0,16425.0,16690.0
2023-10-18,CO de Suape,15519.0,18,2,3,10,4,2023,13523.0,16535.0,15494.333
2023-10-19,CO de Suape,20208.0,19,3,3,10,4,2023,15519.0,13523.0,15192.333
2023-10-20,CO de Suape,16396.0,20,4,3,10,4,2023,20208.0,15519.0,16416.667
2023-10-21,CO de Suape,13881.0,21,5,3,10,4,2023,16396.0,20208.0,17374.333
2023-10-23,CO de Suape,18151.0,23,0,4,10,4,2023,13881.0,16396.0,16828.333
2023-10-24,CO de Suape,10329.0,24,1,4,10,4,2023,18151.0,13881.0,16142.667
2023-10-25,CO de Suape,18066.0,25,2,4,10,4,2023,10329.0,18151.0,14120.333
2023-10-26,CO de Suape,11683.0,26,3,4,10,4,2023,18066.0,10329.0,15515.333
2023-10-27,CO de Suape,11826.0,27,4,4,10,4,2023,11683.0,18066.0,13359.333
2023-10-28,CO de Suape,8873.0,28,5,4,10,4,2023,11826.0,11683.0,13858.333
2023-10-30,CO de Suape,19202.0,30,0,5,10,4,2023,8873.0,11826.0,10794.0
2023-10-31,CO de Suape,17081.0,31,1,5,10,4,2023,19202.0,8873.0,13300.333
2023-11-01,CO de Suape,11378.0,1,2,1,11,4,2023,17081.0,19202.0,15052.0
2023-11-03,CO de Suape,17823.0,3,4,1,11,4,2023,11378.0,17081.0,15887.0
2023-11-04,CO de Suape,16476.0,4,5,1,11,4,2023,17823.0,11378.0,15427.333
2023-11-06,CO de Suape,19626.0,6,0,1,11,4,2023,16476.0,17823.0,15225.667
2023-11-07,CO de Suape,18529.0,7,1,1,11,4,2023,19626.0,16476.0,17975.0
2023-11-08,CO de Suape,18676.0,8,2,2,11,4,2023,18529.0,19626.0,18210.333
2023-11-09,CO de Suape,15418.0,9,3,2,11,4,2023,18676.0,18529.0,18943.667
2023-11-10,CO de Suape,16982.0,10,4,2,11,4,2023,15418.0,18676.0,17541.0
2023-11-11,CO de Suape,16160.0,11,5,2,11,4,2023,16982.0,15418.0,17025.333
2023-11-13,CO de Suape,20686.0,13,0,2,11,4,2023,16160.0,16982.0,16186.667
2023-11-14,CO de Suape,16506.0,14,1,2,11,4,2023,20686.0,16160.0,17942.667
2023-11-16,CO de Suape,16310.0,16,3,3,11,4,2023,16506.0,20686.0,17784.0
2023-11-17,CO de Suape,17063.0,17,4,3,11,4,2023,16310.0,16506.0,17834.0
2023-11-18,CO de Suape,14543.0,18,5,3,11,4,2023,17063.0,16310.0,16626.333
2023-11-20,CO de Suape,20634.0,20,0,3,11,4,2023,14543.0,17063.0,15972.0
2023-11-21,CO de Suape,14133.0,21,1,3,11,4,2023,20634.0,14543.0,17413.333
2023-11-22,CO de Suape,14397.0,22,2,4,11,4,2023,14133.0,20634.0,16436.667
2023-11-23,CO de Suape,15523.0,23,3,4,11,4,2023,14397.0,14133.0,16388.0
2023-11-24,CO de Suape,13917.0,24,4,4,11,4,2023,15523.0,14397.0,14684.333
2023-11-25,CO de Suape,9073.0,25,5,4,11,4,2023,13917.0,15523.0,14612.333
2023-11-27,CO de Suape,20707.0,27,0,4,11,4,2023,9073.0,13917.0,12837.667
2023-11-28,CO de Suape,12968.0,28,1,4,11,4,2023,20707.0,9073.0,14565.667
2023-11-29,CO de Suape,14234.0,29,2,5,11,4,2023,12968.0,20707.0,14249.333
2023-11-30,CO de Suape,18972.0,30,3,5,11,4,2023,14234.0,12968.0,15969.667
2023-12-01,CO de Suape,13986.0,1,4,1,12,4,2023,18972.0,14234.0,15391.333
2023-12-02,CO de Suape,14010.0,2,5,1,12,4,2023,13986.0,18972.0,15730.667
2023-12-04,CO de Suape,21439.0,4,0,1,12,4,2023,14010.0,13986.0,15656.0
2023-12-05,CO de Suape,18043.0,5,1,1,12,4,2023,21439.0,14010.0,16478.333
2023-12-06,CO de Suape,15430.0,6,2,1,12,4,2023,18043.0,21439.0,17830.667
2023-12-07,CO de Suape,14532.0,7,3,1,12,4,2023,15430.0,18043.0,18304.0
2023-12-08,CO de Suape,12489.0,8,4,2,12,4,2023,14532.0,15430.0,16001.667
2023-12-09,CO de Suape,12967.0,9,5,2,12,4,2023,12489.0,14532.0,14150.333
2023-12-11,CO de Suape,22115.0,11,0,2,12,4,2023,12967.0,12489.0,13329.333
2023-12-12,CO de Suape,18713.0,12,1,2,12,4,2023,22115.0,12967.0,15857.0
2023-12-13,CO de Suape,20284.0,13,2,2,12,4,2023,18713.0,22115.0,17931.667
2023-12-14,CO de Suape,13133.0,14,3,2,12,4,2023,20284.0,18713.0,20370.667
2023-12-15,CO de Suape,15409.0,15,4,3,12,4,2023,13133.0,20284.0,17376.667
2023-12-16,CO de Suape,7638.0,16,5,3,12,4,2023,15409.0,13133.0,16275.333
2023-12-18,CO de Suape,21841.0,18,0,3,12,4,2023,7638.0,15409.0,12060.0
2023-12-19,CO de Suape,16357.0,19,1,3,12,4,2023,21841.0,7638.0,14962.667
2023-12-20,CO de Suape,18446.0,20,2,3,12,4,2023,16357.0,21841.0,15278.667
2023-12-21,CO de Suape,15601.0,21,3,3,12,4,2023,18446.0,16357.0,18881.333
2023-12-22,CO de Suape,17274.0,22,4,4,12,4,2023,15601.0,18446.0,16801.333
2023-12-23,CO de Suape,13403.0,23,5,4,12,4,2023,17274.0,15601.0,17107.0
2023-12-26,CO de Suape,24020.0,26,1,4,12,4,2023,13403.0,17274.0,15426.0
2023-12-27,CO de Suape,20427.0,27,2,4,12,4,2023,24020.0,13403.0,18232.333
2023-12-28,CO de Suape,15095.0,28,3,4,12,4,2023,20427.0,24020.0,19283.333
2023-12-29,CO de Suape,20145.0,29,4,5,12,4,2023,15095.0,20427.0,19847.333
2023-12-30,CO de Suape,19132.0,30,5,5,12,4,2023,20145.0,15095.0,18555.667
2024-01-02,CO de Suape,19783.0,2,1,1,1,1,2024,19132.0,20145.0,18124.0
2024-01-03,CO de Suape,12780.0,3,2,1,1,1,2024,19783.0,19132.0,19686.667
2024-01-04,CO de Suape,16582.0,4,3,1,1,1,2024,12780.0,19783.0,17231.667
2024-01-05,CO de Suape,13235.0,5,4,1,1,1,2024,16582.0,12780.0,16381.667
2024-01-06,CO de Suape,24412.0,6,5,1,1,1,2024,13235.0,16582.0,14199.0
2024-01-08,CO de Suape,17527.0,8,0,2,1,1,2024,24412.0,13235.0,18076.333
2024-01-09,CO de Suape,17981.0,9,1,2,1,1,2024,17527.0,24412.0,18391.333
2024-01-10,CO de Suape,11780.0,10,2,2,1,1,2024,17981.0,17527.0,19973.333
2024-01-11,CO de Suape,16135.0,11,3,2,1,1,2024,11780.0,17981.0,15762.667
2024-01-12,CO de Suape,16594.0,12,4,2,1,1,2024,16135.0,11780.0,15298.667
2024-01-13,CO de Suape,13651.0,13,5,2,1,1,2024,16594.0,16135.0,14836.333
2024-01-15,CO de Suape,16250.0,15,0,3,1,1,2024,13651.0,16594.0,15460.0
2024-01-16,CO de Suape,16884.0,16,1,3,1,1,2024,16250.0,13651.0,15498.333
2024-01-17,CO de Suape,13736.0,17,2,3,1,1,2024,16884.0,16250.0,15595.0
2024-01-18,CO de Suape,13461.0,18,3,3,1,1,2024,13736.0,16884.0,15623.333
2024-01-19,CO de Suape,14338.0,19,4,3,1,1,2024,13461.0,13736.0,14693.667
2024-01-20,CO de Suape,13079.0,20,5,3,1,1,2024,14338.0,13461.0,13845.0
2024-01-22,CO de Suape,20151.0,22,0,4,1,1,2024,13079.0,14338.0,13626.0
2024-01-23,CO de Suape,15910.0,23,1,4,1,1,2024,20151.0,13079.0,15856.0
2024-01-24,CO de Suape,18652.0,24,2,4,1,1,2024,15910.0,20151.0,16380.0
2024-01-25,CO de Suape,9588.0,25,3,4,1,1,2024,18652.0,15910.0,18237.667
2024-01-26,CO de Suape,8693.0,26,4,4,1,1,2024,9588.0,18652.0,14716.667
2024-01-27,CO de Suape,15445.0,27,5,4,1,1,2024,8693.0,9588.0,12311.0
2024-01-29,CO de Suape,20400.0,29,0,5,1,1,2024,15445.0,8693.0,11242.0
2024-01-30,CO de Suape,21268.0,30,1,5,1,1,2024,20400.0,15445.0,14846.0
2024-01-31,CO de Suape,21215.0,31,2,5,1,1,2024,21268.0,20400.0,19037.667
2024-02-01,CO de Suape,24640.0,1,3,1,2,1,2024,21215.0,21268.0,20961.0
2024-02-02,CO de Suape,25592.0,2,4,1,2,1,2024,24640.0,21215.0,22374.333
2024-02-03,CO de Suape,21931.0,3,5,1,2,1,2024,25592.0,24640.0,23815.667
2024-02-05,CO de Suape,27442.0,5,0,1,2,1,2024,21931.0,25592.0,24054.333
2024-02-06,CO de Suape,26224.0,6,1,1,2,1,2024,27442.0,21931.0,24988.333
2024-02-07,CO de Suape,31624.0,7,2,1,2,1,2024,26224.0,27442.0,25199.0
2024-02-08,CO de Suape,25089.0,8,3,2,2,1,2024,31624.0,26224.0,28430.0
2024-02-09,CO de Suape,26490.0,9,4,2,2,1,2024,25089.0,31624.0,27645.667
2024-02-10,CO de Suape,22759.0,10,5,2,2,1,2024,26490.0,25089.0,27734.333
2024-02-12,CO de Suape,18010.0,12,0,2,2,1,2024,22759.0,26490.0,24779.333
2024-02-14,CO de Suape,27483.0,14,2,2,2,1,2024,18010.0,22759.0,22419.667
2024-02-15,CO de Suape,25557.0,15,3,3,2,1,2024,27483.0,18010.0,22750.667
2024-02-16,CO de Suape,32011.0,16,4,3,2,1,2024,25557.0,27483.0,23683.333
2024-02-17,CO de Suape,15832.0,17,5,3,2,1,2024,32011.0,25557.0,28350.333
2024-02-19,CO de Suape,30895.0,19,0,3,2,1,2024,15832.0,32011.0,24466.667
2024-02-20,CO de Suape,22867.0,20,1,3,2,1,2024,30895.0,15832.0,26246.0
2024-02-21,CO de Suape,26632.0,21,2,3,2,1,2024,22867.0,30895.0,23198.0
2024-02-22,CO de Suape,17150.0,22,3,4,2,1,2024,26632.0,22867.0,26798.0
2024-02-23,CO de Suape,29749.0,23,4,4,2,1,2024,17150.0,26632.0,22216.333
2024-02-24,CO de Suape,13939.0,24,5,4,2,1,2024,29749.0,17150.0,24510.333
2024-02-26,CO de Suape,25311.0,26,0,4,2,1,2024,13939.0,29749.0,20279.333
2024-02-27,CO de Suape,24697.0,27,1,4,2,1,2024,25311.0,13939.0,22999.667
2024-02-28,CO de Suape,27660.0,28,2,4,2,1,2024,24697.0,25311.0,21315.667
2024-02-29,CO de Suape,24466.0,29,3,5,2,1,2024,27660.0,24697.0,25889.333
2024-03-01,CO de Suape,22179.0,1,4,1,3,1,2024,24466.0,27660.0,25607.667
2024-03-02,CO de Suape,17440.0,2,5,1,3,1,2024,22179.0,24466.0,24768.333
2024-03-04,CO de Suape,33510.0,4,0,1,3,1,2024,17440.0,22179.0,21361.667
2024-03-05,CO de Suape,20675.0,5,1,1,3,1,2024,33510.0,17440.0,24376.333
2024-03-06,CO de Suape,32998.0,6,2,1,3,1,2024,20675.0,33510.0,23875.0
2024-03-07,CO de Suape,20538.0,7,3,1,3,1,2024,32998.0,20675.0,29061.0
2024-03-08,CO de Suape,30356.0,8,4,2,3,1,2024,20538.0,32998.0,24737.0
2024-03-09,CO de Suape,24743.0,9,5,2,3,1,2024,30356.0,20538.0,27964.0
2024-03-11,CO de Suape,24944.0,11,0,2,3,1,2024,24743.0,30356.0,25212.333
2024-03-12,CO de Suape,30210.0,12,1,2,3,1,2024,24944.0,24743.0,26681.0
2024-03-13,CO de Suape,27384.0,13,2,2,3,1,2024,30210.0,24944.0,26632.333
2024-03-14,CO de Suape,25303.0,14,3,2,3,1,2024,27384.0,30210.0,27512.667
2024-03-15,CO de Suape,28708.0,15,4,3,3,1,2024,25303.0,27384.0,27632.333
2024-03-16,CO de Suape,16645.0,16,5,3,3,1,2024,28708.0,25303.0,27131.667
2024-03-18,CO de Suape,27025.0,18,0,3,3,1,2024,16645.0,28708.0,23552.0
2024-03-19,CO de Suape,25696.0,19,1,3,3,1,2024,27025.0,16645.0,24126.0
2024-03-20,CO de Suape,25793.0,20,2,3,3,1,2024,25696.0,27025.0,23122.0
2024-03-21,CO de Suape,23728.0,21,3,3,3,1,2024,25793.0,25696.0,26171.333
2024-03-22,CO de Suape,27043.0,22,4,4,3,1,2024,23728.0,25793.0,25072.333
2024-03-23,CO de Suape,13958.0,23,5,4,3,1,2024,27043.0,23728.0,25521.333
2024-03-25,CO de Suape,32508.0,25,0,4,3,1,2024,13958.0,27043.0,21576.333
2024-03-26,CO de Suape,23143.0,26,1,4,3,1,2024,32508.0,13958.0,24503.0
2024-03-27,CO de Suape,28416.0,27,2,4,3,1,2024,23143.0,32508.0,23203.0
2024-03-28,CO de Suape,22994.0,28,3,4,3,1,2024,28416.0,23143.0,28022.333
2024-03-30,CO de Suape,22151.0,30,5,5,3,1,2024,22994.0,28416.0,24851.0
2024-04-01,CO de Suape,23045.0,1,0,1,4,2,2024,22151.0,22994.0,24520.333
2024-04-02,CO de Suape,18390.0,2,1,1,4,2,2024,23045.0,22151.0,22730.0
2024-04-03,CO de Suape,17755.0,3,2,1,4,2,2024,18390.0,23045.0,21195.333
2024-04-04,CO de Suape,16932.0,4,3,1,4,2,2024,17755.0,18390.0,19730.0
2024-04-05,CO de Suape,20193.0,5,4,1,4,2,2024,16932.0,17755.0,17692.333
2024-04-06,CO de Suape,16997.0,6,5,1,4,2,2024,20193.0,16932.0,18293.333
2024-04-08,CO de Suape,21064.0,8,0,2,4,2,2024,16997.0,20193.0,18040.667
2024-04-09,CO de Suape,22917.0,9,1,2,4,2,2024,21064.0,16997.0,19418.0
2024-04-10,CO de Suape,19950.0,10,2,2,4,2,2024,22917.0,21064.0,20326.0
2024-04-11,CO de Suape,13990.0,11,3,2,4,2,2024,19950.0,22917.0,21310.333
2024-04-12,CO de Suape,25537.0,12,4,2,4,2,2024,13990.0,19950.0,18952.333
2024-04-13,CO de Suape,17357.0,13,5,2,4,2,2024,25537.0,13990.0,19825.667
2024-04-15,CO de Suape,27718.0,15,0,3,4,2,2024,17357.0,25537.0,18961.333
2024-04-16,CO de Suape,14781.0,16,1,3,4,2,2024,27718.0,17357.0,23537.333
2024-04-17,CO de Suape,20615.0,17,2,3,4,2,2024,14781.0,27718.0,19952.0
2024-04-18,CO de Suape,21411.0,18,3,3,4,2,2024,20615.0,14781.0,21038.0
2024-04-19,CO de Suape,21154.0,19,4,3,4,2,2024,21411.0,20615.0,18935.667
2024-04-20,CO de Suape,16622.0,20,5,3,4,2,2024,21154.0,21411.0,21060.0
2024-04-22,CO de Suape,26791.0,22,0,4,4,2,2024,16622.0,21154.0,19729.0
2024-04-23,CO de Suape,17557.0,23,1,4,4,2,2024,26791.0,16622.0,21522.333
2024-04-24,CO de Suape,29083.0,24,2,4,4,2,2024,17557.0,26791.0,20323.333
2024-04-25,CO de Suape,20624.0,25,3,4,4,2,2024,29083.0,17557.0,24477.0
2024-04-26,CO de Suape,22673.0,26,4,4,4,2,2024,20624.0,29083.0,22421.333
2024-04-27,CO de Suape,18849.0,27,5,4,4,2,2024,22673.0,20624.0,24126.667
2024-05-02,CO de Suape,24694.0,2,3,1,5,2,2024,18849.0,22673.0,20715.333
2024-05-03,CO de Suape,25042.0,3,4,1,5,2,2024,24694.0,18849.0,22072.0
2024-05-04,CO de Suape,26046.0,4,5,1,5,2,2024,25042.0,24694.0,22861.667
2024-05-06,CO de Suape,28987.0,6,0,1,5,2,2024,26046.0,25042.0,25260.667
2024-05-07,CO de Suape,28014.0,7,1,1,5,2,2024,28987.0,26046.0,26691.667
2024-05-08,CO de Suape,30376.0,8,2,2,5,2,2024,28014.0,28987.0,27682.333
2024-05-09,CO de Suape,23168.0,9,3,2,5,2,2024,30376.0,28014.0,29125.667
