DATE,TICKER,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,CLOSE_LAG_1,CLOSE_LAG_2,CLOSE_MA_3,FORECAST,MODEL_TYPE,RUN_DATE
2024-06-19,PETR4.SA,19,2,3,6,2,2024,35.965473106060614,35.827023971861465,35.7916652507215,36.1,ET,2024-06-13
2024-06-20,PETR4.SA,20,3,3,6,2,2024,36.10319602272727,35.965473106060614,35.96523103354978,36.13,ET,2024-06-13
2024-06-21,PETR4.SA,21,4,3,6,2,2024,36.134429193722944,36.10319602272727,36.06769944083695,36.27,ET,2024-06-13
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,11.0,10.97,11.023333333333333,11.02,XGB,2024-06-13
2024-06-17,BRSR6.SA,17,0,3,6,2,2024,11.024940490722656,11.0,10.998313496907551,11.04,XGB,2024-06-13
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,11.043960571289062,11.024940490722656,11.022967020670572,11.02,XGB,2024-06-13
2024-06-19,BRSR6.SA,19,2,3,6,2,2024,11.020469665527344,11.043960571289062,11.029789924621582,11.02,XGB,2024-06-13
2024-06-20,BRSR6.SA,20,3,3,6,2,2024,11.021570205688477,11.020469665527344,11.028666496276855,11.02,XGB,2024-06-13
2024-06-21,BRSR6.SA,21,4,3,6,2,2024,11.022987365722656,11.021570205688477,11.021675109863281,11.0,XGB,2024-06-13
2024-06-14,BRSR6.SA,14,4,2,6,2,2024,11.0,10.97,11.023333333333333,11.06,ET,2024-06-13
2024-06-17,BRSR6.SA,17,0,3,6,2,2024,11.063591675386736,11.0,11.01119722512891,10.95,ET,2024-06-13
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,10.946622399526017,11.063591675386736,11.003404691637584,10.99,ET,2024-06-13
2024-06-19,BRSR6.SA,19,2,3,6,2,2024,10.987602561886343,10.946622399526017,10.999272212266364,11.06,ET,2024-06-13
2024-06-20,BRSR6.SA,20,3,3,6,2,2024,11.05854789522684,10.987602561886343,10.997590952213066,11.02,ET,2024-06-13
2024-06-21,BRSR6.SA,21,4,3,6,2,2024,11.018223031764474,11.05854789522684,11.021457829625886,10.99,ET,2024-06-13
2024-06-17,BOVA11.SA,17,0,3,6,2,2024,115.56,116.18,116.06666666666668,113.77,XGB,2024-06-14
2024-06-18,BOVA11.SA,18,1,3,6,2,2024,113.76838684082031,115.56,115.16946228027344,112.76,XGB,2024-06-14
2024-06-19,BOVA11.SA,19,2,3,6,2,2024,112.76116180419922,113.76838684082031,114.02984954833984,112.37,XGB,2024-06-14
2024-06-20,BOVA11.SA,20,3,3,6,2,2024,112.3683853149414,112.76116180419922,112.96597290039062,111.68,XGB,2024-06-14
2024-06-21,BOVA11.SA,21,4,3,6,2,2024,111.6808853149414,112.3683853149414,112.2701416015625,111.42,XGB,2024-06-14
2024-06-17,BOVA11.SA,17,0,3,6,2,2024,115.56,116.18,116.06666666666668,115.45,ET,2024-06-14
2024-06-18,BOVA11.SA,18,1,3,6,2,2024,115.45480956961532,115.56,115.73160318987179,115.39,ET,2024-06-14
2024-06-19,BOVA11.SA,19,2,3,6,2,2024,115.39401612000586,115.45480956961532,115.46960856320705,115.32,ET,2024-06-14
2024-06-20,BOVA11.SA,20,3,3,6,2,2024,115.31756558789905,115.39401612000586,115.38879709250675,115.15,ET,2024-06-14
2024-06-21,BOVA11.SA,21,4,3,6,2,2024,115.15170478714961,115.31756558789905,115.28776216501818,115.24,ET,2024-06-14
2024-06-17,BCFF11.SA,17,0,3,6,2,2024,8.3,8.29,8.366666666666665,8.14,XGB,2024-06-14
2024-06-18,BCFF11.SA,18,1,3,6,2,2024,8.139717102050781,8.3,8.243239034016927,7.93,XGB,2024-06-14
2024-06-19,BCFF11.SA,19,2,3,6,2,2024,7.934638023376465,8.139717102050781,8.124785041809082,7.73,XGB,2024-06-14
2024-06-20,BCFF11.SA,20,3,3,6,2,2024,7.731061935424805,7.934638023376465,7.935139179229736,7.46,XGB,2024-06-14
2024-06-21,BCFF11.SA,21,4,3,6,2,2024,7.461539268493652,7.731061935424805,7.709079742431641,7.33,XGB,2024-06-14
2024-06-17,BCFF11.SA,17,0,3,6,2,2024,8.3,8.29,8.366666666666665,8.37,ET,2024-06-14
2024-06-18,BCFF11.SA,18,1,3,6,2,2024,8.365749358974359,8.3,8.31858311965812,8.43,ET,2024-06-14
2024-06-19,BCFF11.SA,19,2,3,6,2,2024,8.431863247863248,8.365749358974359,8.36587086894587,8.49,ET,2024-06-14
2024-06-20,BCFF11.SA,20,3,3,6,2,2024,8.485915033577534,8.431863247863248,8.427842546805048,8.43,ET,2024-06-14
2024-06-21,BCFF11.SA,21,4,3,6,2,2024,8.427238644688646,8.485915033577534,8.448338975376476,8.44,ET,2024-06-14
2024-06-17,TAEE4.SA,17,0,3,6,2,2024,11.16,11.16,11.173333333333332,10.93,XGB,2024-06-14
2024-06-18,TAEE4.SA,18,1,3,6,2,2024,10.931648254394531,11.16,11.083882751464843,10.72,XGB,2024-06-14
2024-06-19,TAEE4.SA,19,2,3,6,2,2024,10.715821266174316,10.931648254394531,10.935823173522948,10.57,XGB,2024-06-14
2024-06-20,TAEE4.SA,20,3,3,6,2,2024,10.568584442138672,10.715821266174316,10.73868465423584,10.44,XGB,2024-06-14
2024-06-21,TAEE4.SA,21,4,3,6,2,2024,10.44196891784668,10.568584442138672,10.575457572937012,10.3,XGB,2024-06-14
2024-06-17,TAEE4.SA,17,0,3,6,2,2024,11.16,11.16,11.173333333333332,11.13,ET,2024-06-14
2024-06-18,TAEE4.SA,18,1,3,6,2,2024,11.131808521816545,11.16,11.150602840605515,11.14,ET,2024-06-14
2024-06-19,TAEE4.SA,19,2,3,6,2,2024,11.144855926766665,11.131808521816545,11.145554816194403,11.15,ET,2024-06-14
2024-06-20,TAEE4.SA,20,3,3,6,2,2024,11.149397593433333,11.144855926766665,11.142020680672182,11.15,ET,2024-06-14
2024-06-21,TAEE4.SA,21,4,3,6,2,2024,11.148393640864162,11.149397593433333,11.147549053688053,11.14,ET,2024-06-14
2024-06-17,EGIE3.SA,17,0,3,6,2,2024,43.3,43.61,43.46,41.86,XGB,2024-06-14
2024-06-18,EGIE3.SA,18,1,3,6,2,2024,41.86465072631836,43.3,42.92488357543945,41.26,XGB,2024-06-14
2024-06-19,EGIE3.SA,19,2,3,6,2,2024,41.25525665283203,41.86465072631836,42.13996912638346,40.73,XGB,2024-06-14
2024-06-20,EGIE3.SA,20,3,3,6,2,2024,40.73386764526367,41.25525665283203,41.28459167480469,40.03,XGB,2024-06-14
2024-06-21,EGIE3.SA,21,4,3,6,2,2024,40.031063079833984,40.73386764526367,40.673397064208984,39.5,XGB,2024-06-14
2024-06-17,EGIE3.SA,17,0,3,6,2,2024,43.3,43.61,43.46,43.79,ET,2024-06-14
2024-06-18,EGIE3.SA,18,1,3,6,2,2024,43.79419318181819,43.3,43.5680643939394,43.95,ET,2024-06-14
2024-06-19,EGIE3.SA,19,2,3,6,2,2024,43.95051401515153,43.79419318181819,43.68156906565657,43.93,ET,2024-06-14
2024-06-20,EGIE3.SA,20,3,3,6,2,2024,43.925955681818195,43.95051401515153,43.89022095959598,43.94,ET,2024-06-14
2024-06-21,EGIE3.SA,21,4,3,6,2,2024,43.93532916666666,43.925955681818195,43.9372662878788,43.6,ET,2024-06-14
2024-06-17,BBSE3.SA,17,0,3,6,2,2024,32.23,32.51,32.40333333333333,31.13,XGB,2024-06-14
2024-06-18,BBSE3.SA,18,1,3,6,2,2024,31.12879753112793,32.23,31.956265843709307,30.33,XGB,2024-06-14
2024-06-19,BBSE3.SA,19,2,3,6,2,2024,30.32504653930664,31.12879753112793,31.227948023478188,29.54,XGB,2024-06-14
2024-06-20,BBSE3.SA,20,3,3,6,2,2024,29.543128967285156,30.32504653930664,30.33232307434082,28.98,XGB,2024-06-14
2024-06-21,BBSE3.SA,21,4,3,6,2,2024,28.98445701599121,29.543128967285156,29.617544174194336,28.41,XGB,2024-06-14
2024-06-17,BBSE3.SA,17,0,3,6,2,2024,32.23,32.51,32.40333333333333,32.39,ET,2024-06-14
2024-06-18,BBSE3.SA,18,1,3,6,2,2024,32.393694588744594,32.23,32.377898196248196,32.37,ET,2024-06-14
2024-06-19,BBSE3.SA,19,2,3,6,2,2024,32.367711634199125,32.393694588744594,32.33046874098124,32.34,ET,2024-06-14
2024-06-20,BBSE3.SA,20,3,3,6,2,2024,32.34286282467533,32.367711634199125,32.36808968253968,32.27,ET,2024-06-14
2024-06-21,BBSE3.SA,21,4,3,6,2,2024,32.268351515151515,32.34286282467533,32.32630865800866,32.39,ET,2024-06-14
2024-06-17,CSMG3.SA,17,0,3,6,2,2024,19.57,19.57,19.48333333333333,18.74,XGB,2024-06-14
2024-06-18,CSMG3.SA,18,1,3,6,2,2024,18.73573112487793,19.57,19.29191037495931,18.43,XGB,2024-06-14
2024-06-19,CSMG3.SA,19,2,3,6,2,2024,18.42639923095703,18.73573112487793,18.910710118611654,18.24,XGB,2024-06-14
2024-06-20,CSMG3.SA,20,3,3,6,2,2024,18.236190795898438,18.42639923095703,18.466108322143555,17.57,XGB,2024-06-14
2024-06-21,CSMG3.SA,21,4,3,6,2,2024,17.570301055908203,18.236190795898438,18.0776309967041,17.02,XGB,2024-06-14
2024-06-17,CSMG3.SA,17,0,3,6,2,2024,19.57,19.57,19.48333333333333,19.72,ET,2024-06-14
2024-06-18,CSMG3.SA,18,1,3,6,2,2024,19.72125416666667,19.57,19.620418055555557,19.55,ET,2024-06-14
2024-06-19,CSMG3.SA,19,2,3,6,2,2024,19.54743988095238,19.72125416666667,19.612898015873018,19.51,ET,2024-06-14
2024-06-20,CSMG3.SA,20,3,3,6,2,2024,19.513950297619047,19.54743988095238,19.594214781746032,19.58,ET,2024-06-14
2024-06-21,CSMG3.SA,21,4,3,6,2,2024,19.58028511904762,19.513950297619047,19.547225099206347,19.68,ET,2024-06-14
2024-06-17,PETR4.SA,17,0,3,6,2,2024,35.14,35.46,35.473333333333336,32.74,XGB,2024-06-14
2024-06-18,PETR4.SA,18,1,3,6,2,2024,32.737266540527344,35.14,34.44575551350911,30.67,XGB,2024-06-14
2024-06-19,PETR4.SA,19,2,3,6,2,2024,30.66887664794922,32.737266540527344,32.848714396158854,29.12,XGB,2024-06-14
2024-06-20,PETR4.SA,20,3,3,6,2,2024,29.122255325317383,30.66887664794922,30.842798233032227,28.05,XGB,2024-06-14
2024-06-21,PETR4.SA,21,4,3,6,2,2024,28.049638748168945,29.122255325317383,29.280256271362305,26.94,XGB,2024-06-14
2024-06-17,PETR4.SA,17,0,3,6,2,2024,35.14,35.46,35.473333333333336,35.74,ET,2024-06-14
2024-06-18,PETR4.SA,18,1,3,6,2,2024,35.73789141414141,35.14,35.445963804713806,35.81,ET,2024-06-14
2024-06-19,PETR4.SA,19,2,3,6,2,2024,35.81082667055166,35.73789141414141,35.56290602823102,35.92,ET,2024-06-14
2024-06-20,PETR4.SA,20,3,3,6,2,2024,35.92266555944055,35.81082667055166,35.82379454804454,35.93,ET,2024-06-14
2024-06-21,PETR4.SA,21,4,3,6,2,2024,35.931715613553116,35.92266555944055,35.88840261451511,36.01,ET,2024-06-14
2024-06-17,BRSR6.SA,17,0,3,6,2,2024,10.91,10.93,10.936666666666667,11.1,XGB,2024-06-14
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,11.100822448730469,10.91,10.980274149576823,11.03,XGB,2024-06-14
2024-06-19,BRSR6.SA,19,2,3,6,2,2024,11.029864311218262,11.100822448730469,11.013562253316243,11.01,XGB,2024-06-14
2024-06-20,BRSR6.SA,20,3,3,6,2,2024,11.014188766479492,11.029864311218262,11.048291206359863,11.0,XGB,2024-06-14
2024-06-21,BRSR6.SA,21,4,3,6,2,2024,10.998176574707031,11.014188766479492,11.014076232910156,10.99,XGB,2024-06-14
2024-06-17,BRSR6.SA,17,0,3,6,2,2024,10.91,10.93,10.936666666666667,11.09,ET,2024-06-14
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,11.09006191399362,10.91,10.976687304664539,11.01,ET,2024-06-14
2024-06-19,BRSR6.SA,19,2,3,6,2,2024,11.010660725805337,11.09006191399362,11.003574213266319,10.98,ET,2024-06-14
2024-06-20,BRSR6.SA,20,3,3,6,2,2024,10.97540387685876,11.010660725805337,11.025375505552574,10.99,ET,2024-06-14
2024-06-21,BRSR6.SA,21,4,3,6,2,2024,10.986446436774688,10.97540387685876,10.990837013146262,10.96,ET,2024-06-14
2024-06-18,BOVA11.SA,18,1,3,6,2,2024,115.74,116.22,116.04666666666668,114.16,XGB,2024-06-17
2024-06-19,BOVA11.SA,19,2,3,6,2,2024,114.1641845703125,115.74,115.37472819010416,113.57,XGB,2024-06-17
2024-06-20,BOVA11.SA,20,3,3,6,2,2024,113.56602478027344,114.1641845703125,114.49006978352865,112.43,XGB,2024-06-17
2024-06-21,BOVA11.SA,21,4,3,6,2,2024,112.42562866210938,113.56602478027344,113.3852767944336,111.89,XGB,2024-06-17
2024-06-24,BOVA11.SA,24,0,4,6,2,2024,111.8864517211914,112.42562866210938,112.62603759765625,111.43,XGB,2024-06-17
2024-06-25,BOVA11.SA,25,1,4,6,2,2024,111.4293212890625,111.8864517211914,111.9137954711914,111.32,XGB,2024-06-17
2024-06-18,BOVA11.SA,18,1,3,6,2,2024,115.74,116.22,116.04666666666668,115.38,ET,2024-06-17
2024-06-19,BOVA11.SA,19,2,3,6,2,2024,115.38304805869947,115.74,115.78101601956648,115.29,ET,2024-06-17
2024-06-20,BOVA11.SA,20,3,3,6,2,2024,115.29072490051024,115.38304805869947,115.47125765306991,115.19,ET,2024-06-17
2024-06-21,BOVA11.SA,21,4,3,6,2,2024,115.18765039284685,115.29072490051024,115.28714111735219,115.19,ET,2024-06-17
2024-06-24,BOVA11.SA,24,0,4,6,2,2024,115.18987246550039,115.18765039284685,115.2227492529525,114.96,ET,2024-06-17
2024-06-25,BOVA11.SA,25,1,4,6,2,2024,114.96316185805229,115.18987246550039,115.11356157213316,114.96,ET,2024-06-17
2024-06-18,BCFF11.SA,18,1,3,6,2,2024,8.27,8.27,8.276666666666666,7.98,XGB,2024-06-17
2024-06-19,BCFF11.SA,19,2,3,6,2,2024,7.976350784301758,8.27,8.172116928100586,7.71,XGB,2024-06-17
2024-06-20,BCFF11.SA,20,3,3,6,2,2024,7.7087721824646,7.976350784301758,7.985040988922119,7.46,XGB,2024-06-17
2024-06-21,BCFF11.SA,21,4,3,6,2,2024,7.45926570892334,7.7087721824646,7.714796543121338,7.32,XGB,2024-06-17
2024-06-24,BCFF11.SA,24,0,4,6,2,2024,7.3211669921875,7.45926570892334,7.496401309967041,7.26,XGB,2024-06-17
2024-06-25,BCFF11.SA,25,1,4,6,2,2024,7.262407302856445,7.3211669921875,7.3476128578186035,7.18,XGB,2024-06-17
2024-06-18,BCFF11.SA,18,1,3,6,2,2024,8.27,8.27,8.276666666666666,8.31,ET,2024-06-17
2024-06-19,BCFF11.SA,19,2,3,6,2,2024,8.313107670454547,8.27,8.28436922348485,8.32,ET,2024-06-17
2024-06-20,BCFF11.SA,20,3,3,6,2,2024,8.31886025974026,8.313107670454547,8.300655976731603,8.36,ET,2024-06-17
2024-06-21,BCFF11.SA,21,4,3,6,2,2024,8.359385259740261,8.31886025974026,8.33045106331169,8.4,ET,2024-06-17
2024-06-24,BCFF11.SA,24,0,4,6,2,2024,8.401427305194805,8.359385259740261,8.359890941558442,8.34,ET,2024-06-17
2024-06-25,BCFF11.SA,25,1,4,6,2,2024,8.338188712121214,8.401427305194805,8.36633375901876,8.34,ET,2024-06-17
2024-06-18,TAEE4.SA,18,1,3,6,2,2024,11.14,11.19,11.163333333333334,10.94,XGB,2024-06-17
2024-06-19,TAEE4.SA,19,2,3,6,2,2024,10.938846588134766,11.14,11.089615529378255,10.72,XGB,2024-06-17
2024-06-20,TAEE4.SA,20,3,3,6,2,2024,10.724699974060059,10.938846588134766,10.934515520731608,10.57,XGB,2024-06-17
2024-06-21,TAEE4.SA,21,4,3,6,2,2024,10.572699546813965,10.724699974060059,10.745415687561035,10.46,XGB,2024-06-17
2024-06-24,TAEE4.SA,24,0,4,6,2,2024,10.462604522705078,10.572699546813965,10.586668014526367,10.29,XGB,2024-06-17
2024-06-25,TAEE4.SA,25,1,4,6,2,2024,10.294137001037598,10.462604522705078,10.443146705627441,10.17,XGB,2024-06-17
2024-06-18,TAEE4.SA,18,1,3,6,2,2024,11.14,11.19,11.163333333333334,11.15,ET,2024-06-17
2024-06-19,TAEE4.SA,19,2,3,6,2,2024,11.153682365810358,11.14,11.161227455270117,11.15,ET,2024-06-17
2024-06-20,TAEE4.SA,20,3,3,6,2,2024,11.15066895942508,11.153682365810358,11.148117108411812,11.16,ET,2024-06-17
2024-06-21,TAEE4.SA,21,4,3,6,2,2024,11.155611935615555,11.15066895942508,11.15332108695033,11.17,ET,2024-06-17
2024-06-24,TAEE4.SA,24,0,4,6,2,2024,11.168245685615556,11.155611935615555,11.158175526885396,11.18,ET,2024-06-17
2024-06-25,TAEE4.SA,25,1,4,6,2,2024,11.180950830609452,11.168245685615556,11.168269483946856,11.19,ET,2024-06-17
2024-06-18,EGIE3.SA,18,1,3,6,2,2024,43.84,44.16,43.870000000000005,41.88,XGB,2024-06-17
2024-06-19,EGIE3.SA,19,2,3,6,2,2024,41.878849029541016,43.84,43.29294967651367,41.21,XGB,2024-06-17
2024-06-20,EGIE3.SA,20,3,3,6,2,2024,41.2055549621582,41.878849029541016,42.30813466389974,40.73,XGB,2024-06-17
2024-06-21,EGIE3.SA,21,4,3,6,2,2024,40.72760009765625,41.2055549621582,41.270668029785156,39.97,XGB,2024-06-17
2024-06-24,EGIE3.SA,24,0,4,6,2,2024,39.972450256347656,40.72760009765625,40.63520050048828,39.27,XGB,2024-06-17
2024-06-25,EGIE3.SA,25,1,4,6,2,2024,39.272037506103516,39.972450256347656,39.99069595336914,39.01,XGB,2024-06-17
2024-06-18,EGIE3.SA,18,1,3,6,2,2024,43.84,44.16,43.870000000000005,43.91,ET,2024-06-17
2024-06-19,EGIE3.SA,19,2,3,6,2,2024,43.91350897435897,43.84,43.971169658119656,43.98,ET,2024-06-17
2024-06-20,EGIE3.SA,20,3,3,6,2,2024,43.975566666666666,43.91350897435897,43.90969188034188,43.9,ET,2024-06-17
2024-06-21,EGIE3.SA,21,4,3,6,2,2024,43.897754807692294,43.975566666666666,43.92894348290597,43.69,ET,2024-06-17
2024-06-24,EGIE3.SA,24,0,4,6,2,2024,43.69330897435897,43.897754807692294,43.85554348290598,43.76,ET,2024-06-17
2024-06-25,EGIE3.SA,25,1,4,6,2,2024,43.76367772435896,43.69330897435897,43.78491383547007,43.76,ET,2024-06-17
2024-06-18,BBSE3.SA,18,1,3,6,2,2024,32.39,32.46,32.453333333333326,31.22,XGB,2024-06-17
2024-06-19,BBSE3.SA,19,2,3,6,2,2024,31.217348098754883,32.39,32.02244936625163,30.31,XGB,2024-06-17
2024-06-20,BBSE3.SA,20,3,3,6,2,2024,30.311717987060547,31.217348098754883,31.306355361938476,29.59,XGB,2024-06-17
2024-06-21,BBSE3.SA,21,4,3,6,2,2024,29.58735466003418,30.311717987060547,30.372140884399414,28.95,XGB,2024-06-17
2024-06-24,BBSE3.SA,24,0,4,6,2,2024,28.949604034423828,29.58735466003418,29.616226196289062,28.36,XGB,2024-06-17
2024-06-25,BBSE3.SA,25,1,4,6,2,2024,28.35588264465332,28.949604034423828,28.964279174804688,27.79,XGB,2024-06-17
2024-06-18,BBSE3.SA,18,1,3,6,2,2024,32.39,32.46,32.453333333333326,32.4,ET,2024-06-17
2024-06-19,BBSE3.SA,19,2,3,6,2,2024,32.397975297619055,32.39,32.41599176587302,32.45,ET,2024-06-17
2024-06-20,BBSE3.SA,20,3,3,6,2,2024,32.44653363095239,32.397975297619055,32.411502976190484,32.44,ET,2024-06-17
2024-06-21,BBSE3.SA,21,4,3,6,2,2024,32.43843120192308,32.44653363095239,32.427646710164844,32.48,ET,2024-06-17
2024-06-24,BBSE3.SA,24,0,4,6,2,2024,32.47592911858975,32.43843120192308,32.45363131715507,32.34,ET,2024-06-17
2024-06-25,BBSE3.SA,25,1,4,6,2,2024,32.33756696428573,32.47592911858975,32.417309094932854,32.24,ET,2024-06-17
2024-06-18,CSMG3.SA,18,1,3,6,2,2024,19.83,19.61,19.67,19.04,XGB,2024-06-17
2024-06-19,CSMG3.SA,19,2,3,6,2,2024,19.0400333404541,19.83,19.493344446818032,18.37,XGB,2024-06-17
2024-06-20,CSMG3.SA,20,3,3,6,2,2024,18.36981201171875,19.0400333404541,19.079948450724284,18.34,XGB,2024-06-17
2024-06-21,CSMG3.SA,21,4,3,6,2,2024,18.341609954833984,18.36981201171875,18.583818435668945,17.66,XGB,2024-06-17
2024-06-24,CSMG3.SA,24,0,4,6,2,2024,17.66314697265625,18.341609954833984,18.12485694885254,17.01,XGB,2024-06-17
2024-06-25,CSMG3.SA,25,1,4,6,2,2024,17.007081985473633,17.66314697265625,17.67061424255371,16.49,XGB,2024-06-17
2024-06-18,CSMG3.SA,18,1,3,6,2,2024,19.83,19.61,19.67,19.76,ET,2024-06-17
2024-06-19,CSMG3.SA,19,2,3,6,2,2024,19.759843452380952,19.83,19.733281150793648,19.69,ET,2024-06-17
2024-06-20,CSMG3.SA,20,3,3,6,2,2024,19.68789678571428,19.759843452380952,19.759246746031742,19.58,ET,2024-06-17
2024-06-21,CSMG3.SA,21,4,3,6,2,2024,19.57578178571429,19.68789678571428,19.67450734126984,19.6,ET,2024-06-17
2024-06-24,CSMG3.SA,24,0,4,6,2,2024,19.60313261904762,19.57578178571429,19.622270396825396,19.82,ET,2024-06-17
2024-06-25,CSMG3.SA,25,1,4,6,2,2024,19.818554166666665,19.60313261904762,19.66582285714286,19.78,ET,2024-06-17
2024-06-18,PETR4.SA,18,1,3,6,2,2024,34.81,34.68,34.98333333333334,32.17,XGB,2024-06-17
2024-06-19,PETR4.SA,19,2,3,6,2,2024,32.1676025390625,34.81,33.885867513020834,30.37,XGB,2024-06-17
2024-06-20,PETR4.SA,20,3,3,6,2,2024,30.37024688720703,32.1676025390625,32.44928314208985,28.8,XGB,2024-06-17
2024-06-21,PETR4.SA,21,4,3,6,2,2024,28.797292709350586,30.37024688720703,30.44504737854004,27.3,XGB,2024-06-17
2024-06-24,PETR4.SA,24,0,4,6,2,2024,27.29538917541504,28.797292709350586,28.82097625732422,26.36,XGB,2024-06-17
2024-06-25,PETR4.SA,25,1,4,6,2,2024,26.364471435546875,27.29538917541504,27.4857177734375,24.73,XGB,2024-06-17
2024-06-18,PETR4.SA,18,1,3,6,2,2024,34.81,34.68,34.98333333333334,34.8,ET,2024-06-17
2024-06-19,PETR4.SA,19,2,3,6,2,2024,34.80178535714285,34.81,34.76392845238095,34.68,ET,2024-06-17
2024-06-20,PETR4.SA,20,3,3,6,2,2024,34.67827999999999,34.80178535714285,34.76335511904761,34.71,ET,2024-06-17
2024-06-21,PETR4.SA,21,4,3,6,2,2024,34.70815499999999,34.67827999999999,34.729406785714275,34.7,ET,2024-06-17
2024-06-24,PETR4.SA,24,0,4,6,2,2024,34.701629999999994,34.70815499999999,34.69602166666666,34.82,ET,2024-06-17
2024-06-25,PETR4.SA,25,1,4,6,2,2024,34.81910499999999,34.701629999999994,34.74296333333333,34.89,ET,2024-06-17
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,10.82,11.0,10.916666666666666,11.1,XGB,2024-06-17
2024-06-19,BRSR6.SA,19,2,3,6,2,2024,11.095542907714844,10.82,10.971847635904949,10.96,XGB,2024-06-17
2024-06-20,BRSR6.SA,20,3,3,6,2,2024,10.963519096374512,11.095542907714844,10.959687334696453,11.08,XGB,2024-06-17
2024-06-21,BRSR6.SA,21,4,3,6,2,2024,11.081637382507324,10.963519096374512,11.046900749206543,10.96,XGB,2024-06-17
2024-06-24,BRSR6.SA,24,0,4,6,2,2024,10.963098526000977,11.081637382507324,11.002751350402832,10.98,XGB,2024-06-17
2024-06-25,BRSR6.SA,25,1,4,6,2,2024,10.976387977600098,10.963098526000977,11.007040977478027,11.01,XGB,2024-06-17
2024-06-18,BRSR6.SA,18,1,3,6,2,2024,10.82,11.0,10.916666666666666,10.96,ET,2024-06-17
2024-06-19,BRSR6.SA,19,2,3,6,2,2024,10.963694692886449,10.82,10.92789823096215,11.03,ET,2024-06-17
2024-06-20,BRSR6.SA,20,3,3,6,2,2024,11.03448364133939,10.963694692886449,10.93939277807528,11.02,ET,2024-06-17
2024-06-21,BRSR6.SA,21,4,3,6,2,2024,11.02456136931947,11.03448364133939,11.00757990118177,11.0,ET,2024-06-17
2024-06-24,BRSR6.SA,24,0,4,6,2,2024,10.995137488061838,11.02456136931947,11.0180608329069,10.92,ET,2024-06-17
2024-06-25,BRSR6.SA,25,1,4,6,2,2024,10.922123542868997,10.995137488061838,10.9806074667501,11.0,ET,2024-06-17
2024-06-19,BOVA11.SA,19,2,3,6,2,2024,116.28,115.74,116.08,114.27,XGB,2024-06-18
2024-06-20,BOVA11.SA,20,3,3,6,2,2024,114.27154541015625,116.28,115.43051513671874,113.48,XGB,2024-06-18
2024-06-21,BOVA11.SA,21,4,3,6,2,2024,113.4803237915039,114.27154541015625,114.67728973388671,112.46,XGB,2024-06-18
2024-06-24,BOVA11.SA,24,0,4,6,2,2024,112.4599380493164,113.4803237915039,113.4039306640625,111.8,XGB,2024-06-18
2024-06-25,BOVA11.SA,25,1,4,6,2,2024,111.79688262939453,112.4599380493164,112.57904815673828,111.37,XGB,2024-06-18
2024-06-26,BOVA11.SA,26,2,4,6,2,2024,111.36854553222656,111.79688262939453,111.8751220703125,111.03,XGB,2024-06-18
2024-06-19,BOVA11.SA,19,2,3,6,2,2024,116.28,115.74,116.08,115.73,ET,2024-06-18
2024-06-20,BOVA11.SA,20,3,3,6,2,2024,115.72591338046918,116.28,115.91530446015639,115.69,ET,2024-06-18
2024-06-21,BOVA11.SA,21,4,3,6,2,2024,115.69111253161357,115.72591338046918,115.89900863736091,115.83,ET,2024-06-18
2024-06-24,BOVA11.SA,24,0,4,6,2,2024,115.83030662925255,115.69111253161357,115.74911084711177,115.48,ET,2024-06-18
2024-06-25,BOVA11.SA,25,1,4,6,2,2024,115.47915678636073,115.83030662925255,115.6668586490756,115.25,ET,2024-06-18
2024-06-26,BOVA11.SA,26,2,4,6,2,2024,115.2468191051867,115.47915678636073,115.51876084026667,115.23,ET,2024-06-18
2024-06-19,BCFF11.SA,19,2,3,6,2,2024,8.16,8.27,8.233333333333334,7.86,XGB,2024-06-18
2024-06-20,BCFF11.SA,20,3,3,6,2,2024,7.857022762298584,8.16,8.095674254099528,7.73,XGB,2024-06-18
2024-06-21,BCFF11.SA,21,4,3,6,2,2024,7.725348472595215,7.857022762298584,7.914123744964599,7.45,XGB,2024-06-18
2024-06-24,BCFF11.SA,24,0,4,6,2,2024,7.446742057800293,7.725348472595215,7.676371097564697,7.26,XGB,2024-06-18
2024-06-25,BCFF11.SA,25,1,4,6,2,2024,7.263588905334473,7.446742057800293,7.478559970855713,7.17,XGB,2024-06-18
2024-06-26,BCFF11.SA,26,2,4,6,2,2024,7.173058986663818,7.263588905334473,7.294463634490967,7.04,XGB,2024-06-18
2024-06-19,BCFF11.SA,19,2,3,6,2,2024,8.16,8.27,8.233333333333334,8.11,ET,2024-06-18
2024-06-20,BCFF11.SA,20,3,3,6,2,2024,8.105208333333334,8.16,8.178402777777778,8.1,ET,2024-06-18
2024-06-21,BCFF11.SA,21,4,3,6,2,2024,8.101558333333333,8.105208333333334,8.122255555555556,8.14,ET,2024-06-18
2024-06-24,BCFF11.SA,24,0,4,6,2,2024,8.135250000000001,8.101558333333333,8.114005555555556,8.09,ET,2024-06-18
